,SMILES,pIC50,num_atoms,logP
2852,CCOC(=O)C=Cc1ccccc1,0.01,13,2.2629
2853,CC(C)CC(=O)OCc1ccccc1,0.0,14,2.7759
2854,CC(=O)OCCc1ccccc1,0.02,12,1.7922
2855,O=C(O)CSCc1ccccc1,0.01,12,2.0044
2856,c1ccc(CNCc2ccccc2)cc1,0.0,15,2.9764
2857,c1ccc(COCc2ccccc2)cc1,0.0,15,3.4034
2858,BrCCc1ccccc1,0.0,9,2.624
2859,CCCc1ccccc1,0.0,9,2.6391
2860,CNCc1ccccc1,0.04,9,1.406
2861,CCNc1ccccc1,0.01,9,2.1184
2862,O=CNc1ccccc1,0.06,9,1.2549
2863,S=C=Nc1ccccc1,0.0,9,2.4209
2864,CCOc1ccccc1,0.01,9,2.0853
2865,OCCc1ccccn1,0.24,9,0.6164
2866,CC(=O)Cc1ccccc1,0.02,10,1.8181
2867,NC(=O)Cc1ccccc1,0.19,10,0.7144
2868,O=C(O)Cc1ccccc1,0.05,10,1.3137
2869,CN(C)Cc1ccccc1,0.02,10,1.7482
2870,CC(=O)Nc1ccccc1,0.02,10,1.645
2871,NC(=S)Nc1ccccc1,0.05,10,1.3421
2872,CC(=O)Nc1ccc(Br)cc1,0.0,11,2.4075
2873,CC(=O)Nc1ccc(C)cc1,0.01,11,1.95342
2874,CC(=O)Nc1ccc(O)cc1,0.04,11,1.3506
2875,COc1ccc(CC(=O)O)cc1,0.05,12,1.3223
2876,O=C(O)Cc1ccc([N+](=O)[O-])cc1,0.06,13,1.2219
2877,CC(=O)Nc1ccc([N+](=O)[O-])cc1,0.03,13,1.5532
2878,Nc1ccc(CCO)cc1,0.16,10,0.8036
2879,CCCCc1ccc(N)cc1,0.0,11,2.6114
2880,NCC(O)c1ccc(O)cc1,0.41,11,0.3843
2881,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0.0,42,2.8346
2882,CCCCCCCCCc1ccc(O)cc1,0.0,16,4.6853
2883,CCCCCCCCCCCCc1ccc(O)cc1,0.0,19,5.8556
2884,COc1ccc(CC#N)cc1,0.02,11,1.76128
2885,CCCCc1ccccc1,0.0,10,3.0292
2886,ClCCCc1ccccc1,0.0,10,2.858
2887,OCC=Cc1ccccc1,0.02,10,1.6921
2888,O=CC=Cc1ccccc1,0.01,10,1.8987
2889,OCCNCc1ccccc1,0.17,11,0.7685
2890,c1ccc(OCCOc2ccccc2)cc1,0.0,16,3.1444
2891,CCCCCCCCCCc1ccccc1,0.0,16,5.3698
2892,CCCCC(CC)CN,0.01,9,2.1615
2893,ClCc1ccc(Cl)cc1,0.0,9,3.0788
2894,Cc1ccc(CN)cc1,0.04,9,1.45372
2895,O=Cc1ccc(Cl)cc1,0.01,9,2.1525
2896,O=Nc1ccc(O)cc1,0.02,9,1.7901
2897,COc1ccc(Br)cc1,0.0,9,2.4577
2898,COc1ccc(C)cc1,0.01,9,2.00362
2899,COc1ccc(N)cc1,0.05,9,1.2774
2900,CCc1ccc(CC)cc1,0.0,10,2.8114
2901,O=NC1C=CC(N=O)C=C1,0.04,10,1.3824
2902,COc1ccc(CO)cc1,0.06,10,1.1875
2903,COC(=O)CC#N,0.85,7,0.07308
2904,CCOC(=O)CBr,0.11,7,0.9444
2905,CCOC(=O)CC,0.11,7,0.9595
2906,CCOC(=O)CCl,0.16,7,0.7883
2907,CCOC(=O)NC,0.43,7,0.3623
2908,CCC(C)OC(C)=O,0.04,8,1.348
2909,CCOC(=O)CC(=O)OCC,0.31,11,0.5027
2910,CCNC(=S)NCC,0.32,8,0.4903
2911,CCOC(C)OCC,0.04,8,1.4054
2912,CCOC(=O)OCC,0.07,8,1.1794
2913,Cc1ccc(O)c(C)c1,0.01,9,2.00904
2914,CC(=O)OCC=C(C)CCC=C(C)C,0.0,14,3.2422
2915,CCCCCCCCCCCC(=O)OCCCC,0.0,18,5.2506
2916,CC(C)=CCCC(C)CCO,0.0,11,2.7513
2917,CC(C)=CCCC(C)=CCO,0.0,11,2.6714
2918,CCCCCCCCCCCC(=O)OCC,0.0,16,4.4704
2919,Brc1ccc(Br)cc1,0.0,8,3.2116
2920,Cc1ccc(Br)cc1,0.0,8,2.75752
2921,Clc1ccc(Br)cc1,0.0,8,3.1025
2922,Nc1ccc(Br)cc1,0.01,8,2.0313
2923,Oc1ccc(Br)cc1,0.01,8,2.1547
2924,Cc1ccc(C)cc1,0.0,8,2.30344
2925,Cc1ccc(Cl)cc1,0.0,8,2.64842
2926,Cc1ccc(O)cc1,0.02,8,1.70062
2927,Clc1ccc(Cl)cc1,0.0,8,2.9934
2928,Nc1ccc(Cl)cc1,0.01,8,1.9222
2929,Oc1ccc(Cl)cc1,0.01,8,2.0456
2930,Cc1ccc(N)cc1,0.03,8,1.57722
2931,Nc1ccc(N)cc1,0.14,8,0.851
2932,O=C1C=CC(=O)C=C1,0.56,8,0.2506
2933,CN1CCN(C)CC1,,8,-0.1364
2934,CC(O)COC(C)CO,,9,-0.2354
2935,C=CC(=O)OCC(C)C,0.04,9,1.3716
2936,COC(=O)CCC(=O)OC,0.77,10,0.1126
2937,C=CC1CCC2OC2C1,0.02,9,1.7399
2938,C1CC2OC2CC1C1CO1,0.11,10,0.9527
2939,ClCC1CO1,0.24,5,0.624
2940,BrCCBr,0.02,4,1.7762
2941,CCCBr,0.02,4,1.7913
2942,C=CCBr,0.03,4,1.5673
2943,CCCC,0.02,4,1.8064
2944,C=CCC,0.03,4,1.5824
2945,C=CC=C,0.04,4,1.3584
2946,CC=CC,0.03,4,1.5824
2947,C=CC=O,0.43,4,0.3713
2948,CCCS,0.05,4,1.3262
2949,ClCCCl,0.03,4,1.464
2950,OCCCl,0.61,4,0.2175
2951,CCCN,0.44,4,0.3551
2952,C=CCN,0.74,4,0.1311
2953,CCC#N,0.12,4,0.91998
2954,C=CC#N,0.2,4,0.69598
2955,N#CCCl,0.18,4,0.74878
2956,NCCN,,4,-1.0962
2957,C=CCO,0.68,4,0.1647
2958,C#CCO,,4,-0.3881
2959,OCCO,,4,-1.029
2960,CCN=O,0.17,4,0.7727
2961,COC=O,,4,-0.2108
2962,C=C(C)CC(C)(C)C,0.0,8,2.9987
2963,CC(C)OP(C)(=O)F,0.01,8,2.2038
2964,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,13,3.3912
2965,CCCC(C)=O,0.04,6,1.3755
2966,CCCC(=O)O,0.13,6,0.8711
2967,O=C(O)CCCl,0.2,6,0.6999
2968,NCCC(=O)O,,6,-0.5802
2969,O=C(O)CCS,0.41,6,0.3909
2970,CNCC(=O)O,,6,-0.7096
2971,CCC[N+](=O)[O-],0.21,6,0.6731
2972,C=COC(C)=O,0.2,6,0.693
2973,CC(=O)CC(C)C,0.02,7,1.6215
2974,CC(C)NC(C)C,0.04,7,1.3928
2975,CC(C)OC(C)C,0.02,7,1.8198
2976,CC1CCC(=O)N1,0.52,7,0.2849
2977,CC1COC(=O)O1,0.29,7,0.5417
2978,Brc1cccc(Br)c1,0.0,8,3.2116
2979,Clc1cccc(Br)c1,0.0,8,3.1025
2980,Cc1cccc(C)c1,0.0,8,2.30344
2981,Cc1cccc(O)c1,0.02,8,1.70062
2982,Cc1cccc(Cl)c1,0.0,8,2.64842
2983,Nc1cccc(Cl)c1,0.01,8,1.9222
2984,Oc1cccc(Cl)c1,0.01,8,2.0456
2985,Cc1cccc(N)c1,0.03,8,1.57722
2986,Nc1cccc(N)c1,0.14,8,0.851
2987,Oc1cccc(O)c1,0.08,8,1.0978
2988,Cc1cccc(C)n1,0.02,8,1.69844
2989,Cc1cncc(C)n1,0.08,8,1.09344
2990,Nc1nccc(=O)[nH]1,,8,-0.6479
2991,COC(=O)CC(=O)OC,,9,-0.2775
2992,CC(CCl)OC(C)CCl,0.01,9,2.2576
2993,CC1OC(C)OC(C)OC(C)O1,0.04,12,1.4504
2994,COCC(C)OC(C)=O,0.26,9,0.5844
2995,Cc1cc(C)cc(C)c1,0.0,9,2.61186
2996,Cc1cc(C)cc(O)c1,0.01,9,2.00904
2997,Clc1cc(Cl)cc(Cl)c1,0.0,9,3.6468
2998,Oc1cc(O)cc(O)c1,0.16,9,0.8034
2999,Cc1cc(C)nc(C)c1,0.01,9,2.00686
3000,Nc1nc(N)nc(N)n1,,9,-1.3818
3001,BrC1CCCCC1,0.0,7,2.714
3002,Brc1ccccc1,0.0,7,2.4491
3003,CC1CCCCC1,0.0,7,2.5866
3004,Cc1ccccc1,0.01,7,1.99502
3005,Cc1ccncc1,0.04,7,1.39002
3006,Clc1ccccc1,0.0,7,2.34
3007,NC1CCCCC1,0.05,7,1.2778
3008,OC1CCCCC1,0.05,7,1.3114
3009,O=C1CCCCC1,0.03,7,1.5196
3010,Oc1ccccc1,0.04,7,1.3922
3011,Sc1ccccc1,0.01,7,1.9753
3012,Cc1cccnc1,0.04,7,1.39002
3013,Oc1cccnc1,0.16,7,0.7872
3014,CN1CCOCC1,,7,-0.0516
3015,Brc1ccccn1,0.01,7,1.8441
3016,Cc1ccccn1,0.04,7,1.39002
3017,Cc1cnccn1,0.16,7,0.78502
3018,Clc1ccccn1,0.02,7,1.735
3019,O=c1cccc[nH]1,0.42,7,0.3749
3020,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.06,20,1.2582
3021,CCCCNC(=S)NCCCC,0.01,12,2.0507
3022,C=CCCC(C)=O,0.03,7,1.5416
3023,CCCCC(=O)O,0.05,7,1.2612
3024,CC(C)OCCO,0.39,7,0.4037
3025,CCCOC(C)=O,0.11,7,0.9595
3026,BrCCCBr,0.01,5,2.1663
3027,CCCCBr,0.01,5,2.1814
3028,CCCCC,0.01,5,2.1965
3029,CCCCCl,0.01,5,2.0253
3030,ClCCCBr,0.01,5,2.0102
3031,CCCCN,0.18,5,0.7452
3032,CCCC#N,0.05,5,1.31008
3033,C=CCC#N,0.08,5,1.08608
3034,NCCCN,,5,-0.7061
3035,N#CCC#N,0.38,5,0.42366
3036,N#CCCO,,5,-0.10762
3037,CCCCS,0.02,5,1.7163
3038,CNCCO,,5,-0.8019
3039,COCCO,,5,-0.3749
3040,COCOC,0.58,5,0.2367
3041,CCNCC,0.24,5,0.6158
3042,C=COCC,0.07,5,1.1664
3043,CCOC=O,0.66,5,0.1793
3044,c1cc[nH]c1,0.1,5,1.0147
3045,C1CCOC1,0.16,5,0.7968
3046,c1ccoc1,0.05,5,1.2796
3047,c1ccsc1,0.02,5,1.7481
3048,CC(=O)CCC(C)C,0.01,8,2.0116
3049,CC(=O)CCC(C)=O,0.11,8,0.9446
3050,O=C(O)CCC(=O)O,,8,-0.0642
3051,O=C(O)C=CC(=O)O,,8,-0.2882
3052,CN(C)CCN(C)C,0.78,8,0.1096
3053,CC(=O)OCC(C)C,0.06,8,1.2055
3054,CCCCCCCCCC(=O)OC,0.0,13,3.3001
3055,CCCCCC(C)=O,0.01,8,2.1557
3056,CC=CC=CC(=O)O,0.06,8,1.2033
3057,CCCCCBr,0.0,6,2.5715
3058,CCCCCC,0.0,6,2.5866
3059,CCCCCN,0.07,6,1.1353
3060,CCCCC#N,0.02,6,1.70018
3061,NCCCCN,,6,-0.316
3062,N#CCCC#N,0.15,6,0.81376
3063,OCCCCO,,6,-0.2488
3064,OCC=CCO,,6,-0.4728
3065,CCCCNC,0.1,6,1.0059
3066,CNCCNC,,6,-0.5748
3067,COCCOC,0.53,6,0.2792
3068,CCCOC=O,0.27,6,0.5694
3069,CCOCCO,0.97,6,0.0152
3070,C1CCCCC1,0.0,6,2.3406
3071,C1=CCCCC1,0.01,6,2.1166
3072,C1CNCCN1,,6,-0.8208
3073,c1ccncc1,0.08,6,1.0816
3074,C1=COCCC1,0.05,6,1.3105
3075,C1OCOCO1,,6,-0.0777
3076,C1CCNCC1,0.17,6,0.7599
3077,C1COCCN1,,6,-0.3938
3078,O=C(O)CCCC(=O)O,0.47,9,0.3259
3079,CC(O)CNCC(C)O,,9,-0.6624
3080,CCCCCCC(C)=O,0.0,9,2.5458
3081,CCCCCCC(=O)O,0.01,9,2.0414
3082,O=C(O)CCCCCC(=O)O,0.08,11,1.1061
3083,CCCCCCBr,0.0,7,2.9616
3084,CCCCCCN,0.03,7,1.5254
3085,CCCCCCO,0.03,7,1.559
3086,OCCNCCO,,7,-1.4394
3087,CCCOCCC,0.02,7,1.823
3088,ClCCOCCCl,0.03,7,1.4806
3089,C=CCOCCO,0.66,7,0.1813
3090,OCCSCCO,,7,-0.2958
3091,CCCCCCCC,0.0,8,3.3668
3092,C=CCCCCCC,0.0,8,3.1428
3093,CCCCCCCN,0.01,8,1.9155
3094,N#CCCCCC#N,0.03,8,1.59396
3095,CCCCCCCO,0.01,8,1.9491
3096,CCNCCNCC,0.62,8,0.2054
3097,CCCCOCCO,0.16,8,0.7954
3098,C1=CCCC=CCC1,0.0,8,2.6728
3099,CCCCCCCCCCCC(=O)OC,0.0,15,4.0803
3100,CCCCCCCCBr,0.0,9,3.7418
3101,CCCCCCCCC,0.0,9,3.7569
3102,CCCCCCCCN,0.0,9,2.3056
3103,CCCCCCCCO,0.0,9,2.3392
3104,CCOCCOCCO,0.93,9,0.0318
3105,CCCCNCCCC,0.01,9,2.1762
3106,N#CCCNCCC#N,0.4,9,0.40336
3107,COCCOCCOC,0.51,9,0.2958
3108,CCCCCCCCC(=O)O,0.0,11,2.8216
3109,CCCCCCCCCC(C)=O,0.0,12,3.7161
3110,CCCCCCOCCO,0.03,10,1.5756
3111,OCCOCCOCCO,,10,-0.9958
3112,CCCCCCCCCCO,0.0,11,3.1194
3113,CCCCOCCOCCO,0.15,11,0.812
3114,CCOCCOCCOCC,0.08,11,1.076
3115,CCCCCCCCCCC(=O)O,0.0,13,3.6018
3116,C=CCCCCCCCCC(=O)O,0.0,13,3.3778
3117,CCCCCCCCCCCCCCCC(=O)OC,0.0,19,5.6407
3118,CCCCCCCCCCCC,0.0,12,4.9272
3119,CCCCOCCOCCCC,0.0,12,2.6198
3120,CCCCCCCCCCCCO,0.0,13,3.8996
3121,CCCCOCCOCCSC#N,0.01,13,2.03398
3122,CCCCCCOCCOCCO,0.03,13,1.5922
3123,CCCCCCCCCCCCCCCCCC(=O)OC,0.0,21,6.4209
3124,CCCCCCCCC=CCCCCCCCC(=O)OC,0.0,21,6.1969
3125,CCCCCC=CCC=CCCCCCCCC(=O)OC,0.0,21,5.9729
3126,CCCCCCCCCCCCCCO,0.0,15,4.6798
3127,CCCCOCCOCCOCCCC,0.0,15,2.6364
3128,COC(=O)C(c1ccccc1)C1CCCCN1,0.01,17,2.0853
3129,CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,0.0,20,3.0099
3130,CN(C)CCC=C1c2ccccc2CSc2ccccc21,0.0,21,4.6757
3131,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0.0,21,5.188
3132,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0.02,51,1.7856
3133,CNC(=O)Oc1ccccc1OC(C)C,0.01,15,2.192
3134,CNC(=O)c1cccnc1,0.36,10,0.4412
3135,NC(=O)Nc1ccccc1Cl,0.01,11,1.8306
3136,N=C(N)NC(=N)NCCc1ccccc1,0.58,15,0.23654
3137,N=[N+]=CC(=O)OCC(N)C(=O)O,,12,-1.74853
3138,C=CC,0.06,3,1.1923
3139,COC,0.55,3,0.2626
3140,C=C(C)C,0.03,4,1.5824
3141,C#CC(C)(C)O,0.41,6,0.3905
3142,OCC(Cl)(Cl)Cl,0.04,6,1.3489
3143,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0.0,19,3.6898
3144,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0.0,20,5.5995
3145,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0.09,18,1.0426
3146,C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.14,18,0.8665
3147,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,0.11,16,0.961
3148,C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,0.13,15,0.8799
3149,CCCCCC1(CC)C(=O)NC(=O)NC1=O,0.05,16,1.3291
3150,OCC(CO)(CO)CO,,9,-2.058
3151,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.0,23,5.3315
3152,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0.0,18,3.1003
3153,C=CC(C)(CCC=C(C)C)OC(C)=O,0.0,14,3.2406
3154,O=P(OCCCl)(OCCCl)OCCCl,0.0,14,2.8607
3155,CNC(=O)ON=CC(C)(C)SC,0.03,12,1.4698
3156,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,0.0,19,5.133
3157,CCC(C)C(=O)O,0.08,7,1.1171
3158,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,0.0,13,4.2084
3159,O=C(O)C(c1ccccc1)c1ccccc1,0.0,16,2.9031
3160,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0.0,19,2.858
3161,O=S(=O)(O)c1cccc2c(O)cccc12,0.02,15,1.7921
3162,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.01,17,2.0442
3163,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0.0,28,6.433
3164,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0,28,6.7212
3165,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,28,4.9456
3166,O=C(c1ccccc1)c1ccccc1O,0.0,15,2.6232
3167,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,,20,-2.6867
3168,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,0.0,22,3.1646
3169,CCNc1cccc2ccccc12,0.0,13,3.2716
3170,CCOC(=O)c1ccccc1O,0.03,12,1.5689
3171,Cc1c(Cl)cccc1Cl,0.0,9,3.30182
3172,Cc1occc(=O)c1O,0.22,9,0.65382
3173,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0,12,5.607
3174,Oc1c(Br)cc(Br)cc1Br,0.0,10,3.6797
3175,O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,0.0,14,3.267
3176,Cc1ccccc1C(=O)O,0.02,10,1.69322
3177,O=C(O)c1ccccc1Cl,0.01,10,2.0382
3178,Nc1ccccc1C(=O)O,0.11,10,0.967
3179,CC(=O)c1ccccc1O,0.03,10,1.5948
3180,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,16,2.332
3181,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.02,16,1.71962
3182,O=C(O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,0.01,16,1.8546
3183,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,0.0,22,2.9088
3184,NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.16,14,0.7886
3185,O=C(O)c1cc(I)ccc1O,0.02,11,1.695
3186,Cc1ccc(O)c([N+](=O)[O-])c1,0.02,11,1.60882
3187,Nc1ccc(O)c([N+](=O)[O-])c1,0.13,11,0.8826
3188,COC(=O)c1ccccc1O,0.07,11,1.1788
3189,O=c1[nH]ncc2ccccc12,0.12,11,0.9231
3190,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,0.0,25,5.90044
3191,OC(c1ccccc1)c1ccc(Cl)cc1,0.0,15,3.4217
3192,O=C(c1ccccc1)c1ccccc1,0.0,14,2.9176
3193,c1ccc2c(c1)CCCC2,0.0,10,2.5654
3194,c1ccc2cnccc2c1,0.01,10,2.2348
3195,O=[N+]([O-])c1ccccc1Nc1ccccc1,0.0,16,3.3384
3196,COc1ccc(NC(C)=O)c([N+](=O)[O-])c1,0.03,15,1.5618
3197,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,0.0,18,2.5352
3198,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,0.0,20,4.45
3199,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,0.0,16,3.13484
3200,Cc1ccc(-c2nc3ccccc3[nH]2)cc1,0.0,16,3.53832
3201,c1ccc2cc3ccccc3cc2c1,0.0,14,3.993
3202,COc1ccc(C=O)cc1OC,0.03,12,1.5163
3203,O=S(=O)(O)c1ccc2ccccc2c1,0.01,14,2.0865
3204,COc1ccc(CCN)cc1OC,0.06,13,1.205
3205,O=C(O)COc1ccc2ccccc2c1,0.0,15,2.3032
3206,CCOc1ccc(C=O)cc1OC,0.01,13,1.9064
3207,COc1ccc(CC(C)N)cc1OC,0.03,14,1.5935
3208,Oc1ccc(Cl)cc1Cc1ccccc1,0.0,15,3.6364
3209,CCOC(=O)c1ccc(O)cc1,0.03,12,1.5689
3210,O=C(OCc1ccccc1)c1ccccc1,0.0,16,3.0436
3211,S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,0.0,20,5.2058
3212,O=Cc1ccc2c(c1)OCO2,0.06,11,1.2278
3213,COC(=O)c1ccc(C(=O)OC)cc1,0.05,14,1.2598
3214,CC(=O)Nc1ccccc1C,0.01,11,1.95342
3215,COc1ccc(C)cc1N,0.03,10,1.58582
3216,c1ccc2[nH]ccc2c1,0.01,9,2.1679
3217,c1ncc2nc[nH]c2n1,0.44,9,0.3529
3218,Oc1ccccc1O,0.08,8,1.0978
3219,Clc1ccc(Cl)c(Cl)c1,0.0,9,3.6468
3220,Oc1ccc(Cl)cc1Cl,0.0,9,2.699
3221,O=C1CCCC1,0.07,6,1.1295
3222,CN1CCCC1,0.19,6,0.712
3223,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.02,13,1.81142
3224,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,0.0,24,4.5582
3225,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,0.0,27,3.7113
3226,Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,,16,-0.783
3227,CCOc1cc(C=O)ccc1O,0.02,12,1.6034
3228,COc1cc(C=O)ccc1O,0.06,11,1.2133
3229,COc1cc(C(=O)O)ccc1O,0.08,12,1.099
3230,CCN(CC)CC,0.04,7,1.3481
3231,C1=CC2C=CC1C2,0.02,7,1.7485
3232,Nc1cc(C(F)(F)F)ccc1Cl,0.0,12,2.941
3233,NS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.57,13,0.2422
3234,Nc1ccc(S(=O)(=O)O)cc1,0.31,11,0.5155
3235,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.51,14,0.2924
3236,Nc1ncc([N+](=O)[O-])s1,0.23,9,0.6335
3237,CN(C)c1ccccc1,0.02,9,1.7526
3238,CC(=O)c1cccc(O)c1,0.03,10,1.5948
3239,Cc1cccc(N(C)C)c1,0.01,10,2.06102
3240,O=[N+]([O-])c1cccc(Cl)c1,0.01,10,2.2482
3241,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.01,19,2.1218
3242,CCCOC(=O)c1cc(O)c(O)c(O)c1,0.04,15,1.3702
3243,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.25,15,0.6019
3244,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,,15,-1.6464
3245,Nc1ccc([N+](=O)[O-])cc1Cl,0.01,11,1.8304
3246,CC(=O)c1cccc([N+](=O)[O-])c1,0.02,12,1.7974
3247,O=C(O)c1cccc(C(=O)O)c1,0.08,12,1.083
3248,O=C(O)c1cccc([N+](=O)[O-])c1,0.05,12,1.293
3249,COC(=O)c1ccc(OC)cc1,0.03,12,1.4818
3250,CC(=O)c1ccc(C)cc1,0.01,10,2.19762
3251,CC(C)(N)Cc1ccccc1,0.01,11,1.9664
3252,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.13,21,0.8768
3253,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,0.0,17,2.79932
3254,CC(=O)Nc1cccc([N+](=O)[O-])c1,0.03,13,1.5532
3255,CCNc1nc(Cl)nc(NCC)n1,0.04,13,1.3886
3256,Oc1ccc(Nc2ccccc2)cc1,0.0,14,3.1358
3257,c1ccc(Nc2ccccc2)cc1,0.0,13,3.4302
3258,CC(C)OC(=O)Nc1ccccc1,0.0,13,2.6435
3259,CC(=O)Oc1cccc(C)c1,0.01,11,1.92032
3260,CCOC(OCC)OCC,0.04,10,1.3795
3261,CC(=O)C=Cc1ccccc1,0.01,11,2.2888
3262,O=C(O)COc1ccccc1,0.07,11,1.15
3263,c1ccc(NNc2ccccc2)cc1,0.0,14,3.1256
3264,O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,0.0,20,3.9564
3265,O=CCc1ccccc1,0.04,9,1.428
3266,CC(=O)Oc1ccccc1,0.02,10,1.6119
3267,CC(=O)Nc1ccc(N)cc1,0.06,11,1.2272
3268,CC(=O)Nc1ccc(C=O)cc1,0.03,12,1.4575
3269,O=C(O)COc1ccc(Cl)cc1,0.02,12,1.8034
3270,CCCCOc1ccc(O)cc1,0.0,12,2.5711
3271,OCCCc1ccccc1,0.02,10,1.6115
3272,OCCNc1ccccc1,0.08,10,1.0908
3273,OCCOc1ccccc1,0.09,10,1.0577
3274,CCCCCCCCCCCCc1ccccc1,0.0,18,6.15
3275,CCCCCCCCCCCCCc1ccccc1,0.0,19,6.5401
3276,CCc1ccc(O)cc1,0.01,9,1.9546
3277,O=Cc1ccc(O)cc1,0.06,9,1.2047
3278,COc1ccc(C=O)cc1,0.03,10,1.5077
3279,CCOC(=O)CCC(=O)OCC,0.13,12,0.8928
3280,Nc1ccc(O)cc1,0.11,8,0.9744
3281,Oc1ccc(O)cc1,0.08,8,1.0978
3282,Cc1cnc(C)cn1,0.08,8,1.09344
3283,O=c1ccc(=O)[nH][nH]1,,8,-0.9368
3284,C=CC(=C)CCC=C(C)C,0.0,10,3.475
3285,CCC=O,0.25,4,0.5953
3286,CC(C)CCO,0.09,6,1.0248
3287,CC(=O)CC(C)=O,0.28,7,0.5545
3288,CC1OC(C)OC(C)O1,0.08,9,1.0878
3289,CCCC=O,0.1,5,0.9854
3290,C1CCNC1,0.43,5,0.3698
3291,CC(=O)CCC(=O)O,0.36,8,0.4402
3292,NC(=O)N=NC(N)=O,,8,-0.404
3293,CCCCCC(C)N,0.01,8,1.9139
3294,CCCCOC(C)=O,0.04,8,1.3496
3295,C1COCCO1,0.93,6,0.0332
3296,CC(=O)OCCC(C)C,0.03,9,1.5956
3297,CCCCCCC(C)O,0.0,9,2.3376
3298,O=C(O)CCCCCCCC(=O)O,0.01,13,1.8863
3299,C=CCNCC=C,0.11,7,0.948
3300,O=C(O)CCCCC(=O)O,0.19,10,0.716
3301,CCCCCCCC(=O)O,0.0,10,2.4315
3302,CCCCCCCCCCCCCC(=O)OC,0.0,17,4.8605
3303,C=CCCCCCCC,0.0,9,3.5329
3304,CCCCCCCC#N,0.0,9,2.87048
3305,CCCCCCCCCC,0.0,10,4.147
3306,O=C=O,,3,-0.5835
3307,CNC,,3,-0.1644
3308,ClC(Br)Br,0.01,4,2.2986
3309,CC1(C)C2CCC1(C)C(O)C2,0.01,11,2.1935
3310,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,0.24,28,0.6205
